ngram,corpus frequency,document frequency,rank in corpus
advantage,675,334,1118
deserves,675,346,1118
daily,675,340,1118
thereof,675,214,1118
careful,675,318,1118
patient,674,319,1119
dies,674,332,1119
suspicion,673,305,1120
fright,673,304,1120
empty,672,348,1121
rid,672,322,1121
woods,671,199,1122
monstrous,671,306,1122
plead,670,302,1123
willing,669,363,1124
desert,669,312,1124
writ,669,317,1124
changed,668,357,1125
raised,668,317,1125
wounded,667,316,1126
flight,666,310,1127
neglect,666,313,1127
neighbor,666,260,1127
belly,666,306,1127
agree,665,333,1128
unknown,664,328,1129
worlds,664,327,1129
advance,663,326,1130
creatures,663,340,1130
tho,663,134,1130
persons,662,304,1131
taking,662,359,1131
beard,661,286,1132
brow,661,295,1132
becomes,660,355,1133
design,660,234,1133
born,659,193,1134
difference,659,347,1134
interest,658,251,1135
delights,657,318,1136
sack,657,212,1136
defense,656,315,1137
pull,656,321,1137
troy,655,147,1138
offered,655,350,1138
harm,655,297,1138
courtier,654,243,1139
urge,652,301,1140
flowers,652,290,1140
tyrant,651,273,1141
sigh,651,287,1141
drop,650,334,1142
wedding,649,231,1143
showed,649,338,1143
esteem,648,299,1144
cup,647,299,1145
sufficient,646,333,1146
beams,646,312,1146
began,646,323,1146
seal,645,326,1147
feared,645,325,1147
deaths,645,304,1147
affect,645,293,1147
shot,644,323,1148
disguise,644,271,1148
ignorant,643,311,1149
dust,642,330,1150
cloak,642,249,1150
direct,641,326,1151
kneel,641,289,1151
sits,640,345,1152
led,639,321,1153
chastity,639,263,1153
vile,639,266,1153
frame,639,318,1153
banished,639,280,1153
george,639,99,1153
offend,638,342,1154
race,637,304,1155
mount,637,291,1155
subtle,637,315,1155
likewise,637,252,1155
mars,636,249,1156
runs,635,348,1157
flies,635,330,1157
quit,635,312,1157
satisfied,635,323,1157
bravely,634,278,1158
farther,634,279,1158
lusty,632,292,1159
host,631,175,1160
guess,631,324,1160
conceive,631,308,1160
top,631,324,1160
riches,630,272,1161
unworthy,629,323,1162
goddess,628,244,1163
except,627,266,1164
knights,627,213,1164
month,627,285,1164
entertainment,627,307,1164
prize,626,311,1165
horses,626,288,1165
page,626,199,1165
injury,626,297,1165
fairest,626,295,1165
ignorance,625,307,1166
nearer,625,305,1166
fruit,625,317,1166
build,623,354,1167
goods,623,283,1167
shut,622,329,1168
burden,622,318,1168
violent,622,306,1168
spain,621,175,1169
hers,621,313,1169
bliss,621,282,1169
saved,620,310,1170
poet,620,224,1170
journey,619,307,1171
train,619,312,1171
beauteous,619,256,1171
niece,619,117,1171
affairs,618,313,1172
shepherd,618,111,1172
contrary,617,291,1173
firm,617,312,1173
wast,617,287,1173
nurse,617,215,1173
turns,616,350,1174
deadly,616,276,1174
hercules,616,228,1174
placed,616,312,1174
necessity,616,320,1174
steel,615,292,1175
doing,615,332,1175
ambitious,615,283,1175
nobly,615,268,1175
empire,614,185,1176
tells,614,340,1176
faint,614,328,1176
gates,614,268,1176
leisure,614,309,1176
places,612,319,1177
breed,612,318,1177
castle,612,193,1177
imagine,611,315,1178
commanded,611,318,1178
possessed,611,332,1178
family,611,259,1178
famous,610,301,1179
delivered,610,303,1179
rank,610,289,1179
value,610,284,1179
whereof,609,244,1180
beside,608,280,1181
goodly,608,290,1181
died,607,308,1182
cries,607,311,1182
forty,606,276,1183
lodging,606,274,1183
played,606,344,1183
hid,604,327,1184
kingdoms,604,257,1184
fat,604,285,1184
burning,604,293,1184
higher,602,316,1185
instantly,602,262,1185
bitter,601,299,1186
spread,601,332,1186
beneath,601,278,1186
admit,597,291,1187
strangers,596,296,1188
pleasing,594,287,1189
disdain,594,263,1189
temper,594,305,1189
buried,594,307,1189
claim,592,289,1190
boast,592,294,1190
griefs,592,252,1190
justly,592,306,1190
dreams,592,298,1190
chain,591,214,1191
la,591,156,1191
colors,589,287,1192
skin,588,324,1193
crowned,587,292,1194
camp,586,175,1195
destroy,586,283,1195
supper,585,244,1196
aim,585,314,1196
beloved,584,283,1197
confidence,584,284,1197
table,584,294,1197
lack,583,227,1198
poets,583,237,1198
cosen,583,155,1198
virgins,582,276,1199
notice,582,300,1199
dogs,582,293,1199
nights,581,298,1200
confirm,581,288,1200
spoken,579,284,1201
caught,579,321,1201
travel,579,255,1201
profit,579,297,1201
follows,577,338,1202
shift,577,303,1202
cloud,576,303,1203
authority,576,278,1203
reputation,576,274,1203
paper,575,256,1204
humbly,575,296,1204
madness,575,284,1204
retire,575,285,1204
neighbors,575,251,1204
ashamed,574,311,1205
utter,573,294,1206
felt,573,318,1206
tricks,572,267,1207
physic,572,285,1207
aside,572,336,1207
scholar,572,218,1207
understanding,571,265,1208
thief,571,262,1208
gown,571,227,1208
wondrous,571,265,1208
gate,570,282,1209
grew,570,319,1209
salute,569,281,1210
twelve,569,286,1210
fierce,569,263,1210
liege,569,122,1210
therein,569,248,1210
weapons,569,261,1210
flatter,568,300,1211
doubtful,568,280,1211
council,568,238,1211
garden,567,244,1212
sold,567,313,1212
dukes,567,141,1212
monsieur,566,96,1213
heels,566,301,1213
wilt,566,285,1213
dread,565,244,1214
undertake,565,316,1214
wake,564,304,1215
tush,564,184,1215
veins,564,287,1215
seldom,564,303,1215
post,564,300,1215
robbed,563,287,1216
sore,563,255,1216
sum,563,294,1216
below,562,287,1217
stroke,561,287,1218
smell,561,296,1218
hit,561,301,1218
revenged,561,267,1218
bread,561,258,1218
tedious,560,310,1219
gifts,560,296,1219
rob,559,289,1220
commit,559,317,1220
humane,559,257,1220
vowed,559,301,1220
arts,558,258,1221
learning,558,250,1221
stock,558,304,1221
provided,557,306,1222
devise,557,269,1222
friar,556,90,1223
restore,555,303,1224
dishonor,554,263,1225
delay,554,295,1225
reasons,553,306,1226
tempt,552,294,1227
weakness,552,275,1227
charm,552,280,1227
sees,551,308,1228
punish,551,262,1228
antonio,551,33,1228
doom,550,259,1229
abide,549,248,1230
smooth,549,283,1230
assured,548,289,1231
sweetness,548,266,1231
proved,548,293,1231
serious,546,264,1232
picture,545,240,1233
happily,545,287,1233
redeem,545,277,1233
limbs,545,272,1233
vouchsafe,544,261,1234
blows,543,290,1235
carried,543,303,1235
ladyship,543,168,1235
appetite,542,268,1236
destruction,541,261,1237
tame,541,285,1237
frown,540,281,1238
palace,539,260,1239
heartily,539,263,1239
thrice,539,283,1239
remembrance,539,287,1239
conclude,539,293,1239
tyranny,538,237,1240
constancy,538,249,1240
substance,538,279,1240
sink,538,307,1240
deceive,536,309,1241
tread,536,331,1241
experience,536,272,1241
fields,535,239,1242
tomb,535,224,1242
mass,534,227,1243
citizens,534,221,1243
beaten,534,275,1243
argument,533,260,1244
angel,533,270,1244
approach,533,260,1244
wide,533,286,1244
scene,533,240,1244
belief,533,266,1244
continue,532,278,1245
constable,532,160,1245
birds,531,303,1246
food,531,281,1246
busy,531,280,1246
shed,531,277,1246
compass,531,311,1246
jack,530,169,1247
miseries,528,232,1248
traitors,528,212,1248
smiles,527,266,1249
followed,527,307,1249
acts,526,282,1250
discovered,526,293,1250
edward,526,47,1250
cozen,525,148,1251
iron,525,274,1251
wenches,525,220,1251
stones,524,278,1252
blessings,524,245,1252
boldly,523,294,1253
prevail,523,281,1253
sickness,523,255,1253
funeral,522,242,1254
fingers,521,294,1255
swift,521,284,1255
rock,521,277,1255
thinking,520,299,1256
luck,519,240,1257
unkind,519,267,1257
beggar,518,239,1258
sweat,518,302,1258
tie,518,275,1258
apt,518,288,1258
instant,517,290,1259
admire,517,281,1259
poverty,517,234,1259
furies,516,244,1260
ashes,516,264,1260
miss,516,298,1260
the^,516,212,1260
seemed,514,255,1261
instrument,514,264,1261
rash,514,263,1261
fortunate,514,269,1261
contempt,513,248,1262
terror,513,258,1262
trees,512,260,1263
debt,512,268,1263
waves,512,224,1263
troops,512,218,1263
rose,511,260,1264
earl,511,89,1264
methinks,511,152,1264
miracle,511,267,1264
houses,510,276,1265
early,510,264,1265
banquet,510,243,1265
henceforth,509,254,1266
fires,509,263,1266
bleed,508,271,1267
immortal,507,272,1268
points,507,300,1268
religious,506,247,1269
expectation,506,250,1269
fought,506,241,1269
stain,506,276,1269
desired,506,288,1269
censure,506,268,1269
rate,505,289,1270
engaged,505,228,1270
rough,505,278,1270
curious,503,273,1271
calm,503,293,1271
undo,503,274,1271
meeting,503,291,1271
hap,503,194,1271
discretion,503,258,1271
books,502,247,1272
sides,502,296,1272
shoot,502,258,1272
dumb,502,265,1272
painted,501,300,1273
filled,501,307,1273
torments,501,239,1273
murdered,501,215,1273
avoid,501,284,1273
recompense,499,277,1274
powerful,499,257,1274
committed,499,285,1274
stick,499,295,1274
dreadful,497,223,1275
states,497,238,1275
thrown,497,269,1275
require,496,284,1276
afford,496,250,1276
opportunity,495,240,1277
line,495,272,1277
wash,494,302,1278
vex,494,257,1278
lucius,494,28,1278
destiny,493,249,1279
aged,493,249,1279
phoebus,493,174,1279
plays,493,278,1279
streams,492,227,1280
hill,492,238,1280
counterfeit,491,261,1281
street,490,231,1282
forces,490,231,1282
lights,490,271,1282
accuse,490,253,1282
adore,489,257,1283
horns,489,236,1283
discharge,489,284,1283
fish,489,224,1283
especially,489,258,1283
joined,489,273,1283
witch,487,217,1284
guest,487,257,1284
tremble,486,270,1285
conduct,486,271,1285
declare,486,222,1285
despise,486,227,1285
drive,485,278,1286
cloth,485,263,1286
shun,485,264,1286
brief,485,260,1286
drowned,484,253,1287
conceal,484,273,1287
quality,483,239,1288
oaths,483,245,1288
streets,483,245,1288
horrid,483,217,1288
big,483,286,1288
thrive,482,251,1289
rival,482,195,1289
sirs,482,192,1289
humors,482,234,1289
in's,481,213,1290
message,481,240,1290
pomp,481,201,1290
stage,481,254,1290
quench,480,288,1291
author,479,253,1292
pledge,479,252,1292
villains,478,222,1293
written,478,258,1293
bar,477,263,1294
observed,477,269,1294
step,477,264,1294
supply,476,268,1295
saying,476,231,1295
kisses,476,265,1295
bids,475,280,1296
tried,475,287,1296
caesar's,475,75,1296
bird,475,239,1296
benefit,474,262,1297
reverend,474,235,1297
conquered,473,209,1298
stolen,473,249,1298
appointed,473,273,1298
wall,473,254,1298
bent,473,242,1298
performed,472,266,1299
stuff,471,255,1300
warlike,470,182,1301
steps,470,261,1301
sail,470,246,1301
procure,470,247,1301
quoth,470,208,1301
highest,469,241,1302
winter,469,278,1302
woes,469,207,1302
greece,469,129,1302
adieu,469,212,1302
weapon,469,231,1302
knock,468,228,1303
instruct,468,271,1303
pounds,468,178,1303
execution,467,257,1304
thick,467,278,1304
nine,467,231,1304
demand,466,249,1305
denied,466,261,1305
complain,465,270,1306
giving,464,285,1307
causes,463,254,1308
matters,463,249,1308
agreed,463,257,1308
cuckold,463,172,1308
o'th,463,141,1308
possession,462,263,1309
secrets,462,261,1309
flow,461,280,1310
lightning,460,256,1311
we'll,460,95,1311
penny,460,214,1311
repentance,459,249,1312
built,459,257,1312
armor,459,214,1312
courtiers,459,205,1312
privilege,458,254,1313
poisoned,458,207,1313
thieves,458,209,1313
outward,458,259,1313
rejoice,457,263,1314
ships,457,183,1314
flower,456,238,1315
exercise,456,255,1315
charms,456,225,1315
unjust,455,252,1316
yt,453,71,1317
messenger,453,249,1317
party,453,223,1317
tide,453,249,1317
nation,452,211,1318
awake,452,261,1318
prosper,452,261,1318
obtain,452,235,1318
hinder,452,279,1318
confusion,451,233,1319
fed,451,280,1319
lion,451,220,1319
heel,451,199,1319
toil,450,221,1320
ruled,450,274,1320
offended,450,263,1320
diverse,450,227,1320
mankind,449,214,1321
waste,449,275,1321
accursed,449,217,1321
doubts,448,239,1322
passing,448,248,1322
treachery,448,224,1322
dispose,448,259,1322
tower,448,161,1322
circumstance,448,235,1322
draws,447,269,1323
tailor,447,178,1323
convey,447,259,1323
acknowledge,446,252,1324
strangely,446,237,1324
security,445,225,1325
womb,445,232,1325
months,444,261,1326
assist,444,243,1326
flattery,444,247,1326
chide,444,259,1326
jupiter,443,137,1327
titles,443,247,1327
prayer,443,242,1327
sky,443,227,1327
troubles,442,250,1328
answered,442,278,1328
government,442,216,1328
suffered,441,263,1329
signs,441,223,1329
drew,441,258,1329
shop,441,174,1329
prey,440,219,1330
friendly,440,244,1330
worn,440,276,1330
lean,440,256,1330
amiss,440,247,1330
mourn,439,235,1331
beggars,439,198,1331
companion,439,259,1331
exchange,439,232,1331
gently,438,267,1332
leg,438,230,1332
coat,438,239,1332
active,438,224,1332
couple,437,237,1333
assurance,437,226,1333
walks,437,270,1333
dainty,437,229,1333
degree,437,254,1333
falling,436,275,1334
drown,436,265,1334
murderer,436,199,1334
fiery,436,231,1334
repair,435,276,1335
employ,435,259,1335
entered,435,267,1335
native,435,219,1335
device,434,204,1336
finger,434,236,1336
granted,434,255,1336
bawd,434,162,1336
witty,434,230,1336
seeks,434,260,1336
distance,432,232,1337
storms,432,250,1337
wisely,432,262,1337
apollo,432,142,1337
bastard,431,190,1338
senate,431,85,1338
stays,431,273,1338
stoop,430,259,1339
dearly,430,247,1339
touched,430,269,1339
marble,429,245,1340
prefer,429,258,1340
strife,429,238,1340
overcome,429,227,1340
named,429,260,1340
prisoners,429,177,1340
merchant,428,183,1341
devotion,428,225,1341
shoulders,428,260,1341
whatsoever,427,216,1342
labors,427,251,1342
rules,427,263,1342
queens,427,173,1342
fits,426,262,1343
fact,426,205,1343
embraces,426,213,1343
rocks,425,213,1344
recover,425,249,1344
stream,425,249,1344
pluck,425,235,1344
ravished,425,233,1344
inform,425,227,1344
river,424,226,1345
crimes,424,191,1345
bend,424,263,1345
beget,424,246,1345
realm,424,126,1345
certainly,424,216,1345
mend,423,239,1346
pen,423,240,1346
complement,423,213,1346
misfortune,423,209,1346
wanting,423,258,1346
cheek,423,230,1346
kindly,423,252,1346
encounter,423,249,1346
huge,422,217,1347
piety,421,206,1348
wears,421,268,1348
absent,421,256,1348
twould,420,219,1349
bounds,420,227,1349
captains,420,182,1349
hungry,420,239,1349
summer,420,244,1349
future,420,232,1349
sounds,420,254,1349
weeping,420,245,1349
smoke,419,249,1350
excellence,419,187,1350
stout,419,213,1350
woeful,419,150,1350
christians,418,94,1351
soil,418,203,1351
shapes,418,245,1351
bestowed,418,267,1351
paris,418,118,1351
stead,417,248,1352
chair,416,224,1353
whereby,416,168,1353
officers,416,216,1353
key,415,239,1354
pleases,415,240,1354
conquer,415,218,1354
season,415,234,1354
strumpet,415,198,1354
spanish,414,158,1355
strict,414,239,1355
kinsman,413,180,1356
impudence,413,210,1356
pawn,413,203,1356
rotten,412,250,1357
lines,412,228,1357
tune,412,233,1357
press,412,241,1357
melt,412,261,1357
perchance,411,158,1358
gladly,411,221,1358
merits,411,217,1358
begun,411,259,1358
sometime,411,193,1358
school,411,231,1358
deserts,411,232,1358
maine,410,210,1359
style,410,241,1359
dwells,410,259,1359
token,410,234,1359
midst,409,251,1360
ith,409,134,1360
captive,409,200,1360
puts,409,277,1360
proclaim,409,244,1360
conditions,409,229,1360
descend,408,242,1361
sends,408,267,1361
figure,407,235,1362
exceeding,407,220,1362
running,407,252,1362
remains,407,245,1362
cool,407,249,1362
fort,407,198,1362
amazed,407,242,1362
lip,406,208,1363
standing,406,265,1363
villainy,406,198,1363
infinite,406,212,1363
gross,405,233,1364
tempest,404,231,1365
nymph,404,102,1365
invention,404,220,1365
coach,404,162,1365
confirmed,404,239,1365
sole,404,243,1365
familiar,404,221,1365
sway,403,221,1366
space,403,231,1366
entrance,403,243,1366
breach,403,231,1366
ransom,402,180,1367
discovery,402,205,1367
sat,402,229,1367
rain,402,236,1367
ware,402,181,1367
romans,401,103,1368
compassion,401,208,1368
clock,401,213,1368
wonders,401,231,1368
burst,401,222,1368
govern,400,240,1369
trembling,399,211,1370
conjure,399,219,1370
intelligence,399,222,1370
start,399,242,1370
week,399,217,1370
combat,399,172,1370
younger,399,216,1370
fruits,398,223,1371
term,398,216,1371
deity,398,192,1371
root,397,242,1372
slow,397,247,1372
woo,397,201,1372
escaped,397,239,1372
courteous,397,214,1372
particular,397,189,1372
condemn,396,223,1373
dissemble,396,229,1373
shadows,396,237,1373
portion,396,214,1373
ended,395,251,1374
richard,395,74,1374
distressed,395,201,1374
midnight,395,221,1374
task,395,229,1374
chase,394,216,1375
lent,394,241,1375
conference,393,220,1376
seeming,393,213,1376
brutus,393,56,1376
inward,392,236,1377
rites,391,191,1378
fancies,391,198,1378
manly,391,227,1378
drops,391,242,1378
safely,391,247,1378
presents,390,253,1379
dignity,390,203,1379
muse,390,212,1379
wed,389,187,1380
unfortunate,389,207,1380
consume,389,245,1380
minutes,388,232,1381
plainly,388,235,1381
swell,388,245,1381
perfection,388,221,1381
concerns,388,239,1381
gray,388,227,1381
finds,388,251,1381
carriage,387,221,1382
window,387,195,1382
employment,387,224,1382
advice,387,222,1382
se,387,80,1382
mist,387,228,1382
overthrow,387,191,1382
tied,387,248,1382
flood,386,191,1383
divide,386,230,1383
wot,386,171,1383
pretend,386,211,1383
greedy,385,211,1384
whiles,385,115,1384
glories,385,204,1384
leads,385,251,1384
begot,385,227,1384
courts,385,241,1384
pence,385,190,1384
bury,384,221,1385
foreign,384,211,1385
rising,384,240,1385
barbarous,384,200,1385
um,384,57,1385
breasts,384,205,1385
wholly,384,214,1385
thomas,383,105,1386
italy,383,166,1386
apprehend,383,214,1386
sadness,382,218,1387
degrees,381,242,1388
gather,381,244,1388
beheld,380,225,1389
envious,380,221,1389
non,380,173,1389
profess,380,228,1389
render,379,210,1390
perpetual,379,240,1390
removed,378,234,1391
purge,378,212,1391
torn,378,233,1391
ale,377,150,1392
lament,377,204,1392
special,376,230,1393
plots,376,205,1393
knee,376,206,1393
intended,376,232,1393
bond,376,185,1393
cardinal,375,63,1394
i^,375,176,1394
nimble,375,212,1394
sweetest,375,231,1394
hateful,374,186,1395
leap,374,247,1395
ruins,373,200,1396
rent,373,210,1396
approve,373,206,1396
nations,373,201,1396
furnish,373,223,1396
rogues,373,147,1396
waters,373,218,1396
turk,372,144,1397
tail,372,224,1397
hector,372,84,1397
liberal,372,227,1397
affliction,372,179,1397
solemn,372,240,1397
arise,371,212,1398
alexander,371,103,1398
discontent,371,197,1398
ungrateful,371,199,1398
behavior,371,204,1398
chains,371,225,1398
weigh,370,227,1399
condemned,370,205,1399
wandering,370,222,1399
asked,370,226,1399
forehead,370,226,1399
lying,369,249,1400
hasty,369,225,1400
